efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.7393448434762002,0.0003066244179507,540.6542451148018,2.971445988112868,0.0179141373067842,0.72380079161246,,3,1,0.1,0.2967829730509028,0.0801050499366275,0.7332847787794753,0.9322835298880172,0.3434360537172237,0.3815956152413596,1,10,0.6013393453284086,1.7687523889436951,0.8,0.0801050499366275,0.0801050499366275,1,False,False,False,False,1e-06,0.9,-9.22074890121108
0.5007071689569031,0.0460730528512192,7.06236086655112,0.9693024554462512,-0.0424677992355301,0.8399136086898578,,3,1,0.1,3.654232424979175,0.3706715966964437,1.6620613613164243,1.731419830959979,0.1715387757603643,0.1905986397337381,1,10,1.2359099604002504,1.5946781337358549,0.8,0.3706715966964437,0.3706715966964437,1,False,False,False,False,1e-06,0.9,-5.308291805284063
0.5791269387431155,0.0483023067970297,7.264595434682259,0.9954495504287728,-0.1288965732689456,0.9755089152325978,,3,1,0.1,-16.6925568305997,0.3090725470872093,1.651801188414619,1.8769892118515208,0.0225953611970899,0.0251059568856554,1,10,1.2763237453841232,1.9088158476310413,0.8,0.3090725470872093,0.3090725470872093,1,False,False,False,False,1e-06,0.9,-7.01060993645191
0.6763331624255411,0.0010706125866141,16.0050903950059,6.003647323333873,0.1388111187285321,0.907201962105786,,3,1,0.1,1.1478644223755137,0.0500457712217496,1.2573677662311178,1.8504302702036903,0.0920613464183114,0.1022903849092349,1,10,0.5318372185488804,1.3230908448608494,0.8,0.0500457712217496,0.0500457712217496,1,False,False,False,False,1e-06,0.9,-0.9228157323091928
0.5512406360830038,2.0866683819965188e-05,2149.971643952896,6.625577430870598,0.0044021310953382,0.7225065631488059,,3,1,0.1,0.2341774836302599,0.0636915404952349,0.972680587878446,1.5080879407679326,0.3456634249488998,0.3840704721654442,1,10,0.2220787090207329,1.031648096005673,0.8,0.0636915404952349,0.0636915404952349,1,False,False,False,False,1e-06,0.9,-8.346104564666252
0.5722552043872495,0.0012130186607239,17.530844167216937,6.5191947205277,0.0562762307333036,0.9306238948595272,,3,1,0.1,0.931174343963894,0.0582425792221937,1.6785585072832678,1.5335295349564773,0.067093156506421,0.0745479516738011,1,10,0.5049638917265779,1.06925199950295,0.8,0.0582425792221937,0.0582425792221937,1,False,False,False,False,1e-06,0.9,-7.937422821459755
0.7115609348201916,0.0072179653554706,13.954012303378502,2.991175239524725,0.1336062381696363,0.8168338079358978,,3,1,0.1,0.6498486586334896,0.090458287488769,1.4530368320350482,1.8750103179505984,0.2018153157424513,0.2242392397138347,1,10,1.4618288668624595,1.6654396178919524,0.8,0.090458287488769,0.090458287488769,1,False,False,False,False,1e-06,0.9,-1.680557580508884
0.6365871959641564,0.0012010941950555,16.635772721998688,6.500486169050632,0.0557334436242828,0.9579741939443036,,3,1,0.1,1.430272223277548,0.0505095725025796,0.935191089517933,1.6239827554396231,0.0394825097473615,0.0438694552748461,1,10,0.7518821145697249,1.2086303242445022,0.8,0.0505095725025796,0.0505095725025796,1,False,False,False,False,1e-06,0.9,-7.209922501791426
0.5404338531956453,0.0450754803397566,13.486515177878724,0.9169378086116132,-0.0567929692507024,0.8652796162805283,,3,1,0.1,3.789347864090969,0.3695807581046204,1.030829249735839,1.4458639285231527,0.1401262009022239,0.1556957787802488,1,10,1.294304921231197,1.8975835828357543,0.8,0.3695807581046204,0.3695807581046204,1,False,False,False,False,1e-06,0.9,-8.599092313307427
0.6089716808070711,0.0016723960544112,11.988555937938262,6.3535027228498935,0.0965879626181567,0.9314336152062762,,3,1,0.1,0.8765210395766165,0.0550779627821076,1.3586621036416398,1.420062453396242,0.0662524363592838,0.073613818176982,1,10,1.3487650111319471,1.150050546948446,0.8,0.0550779627821076,0.0550779627821076,1,False,False,False,False,1e-06,0.9,-8.954115009528829
0.52802977691431,0.0470917539684331,8.543347362164857,0.9770697817862865,-0.0802245418268758,0.9036175169301072,,3,1,0.1,15.18553360789218,0.3490069782656417,1.5029315705506832,1.3215197212608236,0.0959966281503737,0.1066629201670819,1,10,1.8546354484119227,1.864678167254547,0.8,0.3490069782656417,0.3490069782656417,1,False,False,False,False,1e-06,0.9,-4.296599924507627
0.6690424460506778,2.703044481593778e-06,57647.72457823891,2.966914668223368,0.0002538878390983,0.4359711574092737,,3,1,0.1,0.1996773306382465,0.1071412878205979,1.507335172654709,1.7598683654979896,1.1643567463228148,1.2937297181364609,1,10,1.8746590124790632,1.6292547877251653,0.8,0.1071412878205979,0.1071412878205979,1,False,False,False,False,1e-06,0.9,-1.7012410830182088
0.6515326455826086,2.583016071321008e-05,1997.1854935423955,6.457885741561399,0.0095577765934591,0.7450548307826579,,3,1,0.1,0.216615891213113,0.0529878386707972,0.578680432876033,1.977518724100804,0.3079647870406754,0.3421830967118616,1,10,0.7208748018689797,1.2583537717305566,0.8,0.0529878386707972,0.0529878386707972,1,False,False,False,False,1e-06,0.9,-3.822288569279494
0.5199838196324932,0.1061830167667597,5.350242499953614,0.9959391641962932,0.4359504108999745,0.4864841510459671,,3,1,0.1,-3.352886827996426,0.4517292947085556,1.0747277045742614,1.562712421973056,0.9500088812039432,1.055565423559937,1,10,1.525010759819376,1.9066723413736908,0.8,0.4517292947085556,0.4517292947085556,1,False,False,False,False,1e-06,0.9,-0.3390066643147289
0.5145001505912896,0.0486755132731541,31.185444379776182,0.9079837376414216,0.104077356441114,0.585851391332047,,3,1,0.1,1.4524912549032598,0.4437465933136055,0.5826036117440325,1.800979620276503,0.6362257618842128,0.7069175132046809,1,10,1.7552282447093912,1.931665801831863,0.8,0.4437465933136055,0.4437465933136055,1,False,False,False,False,1e-06,0.9,-2.3929149685193862
