efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.266939468072772,0.03444287763065378,5.977254682138123,1.2453721349820004,-0.0006388602346549804,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.7979591836734694,0.7979591836734694,1,True,True,True,0.9,-1
0.2651013615234514,0.03425591735276043,5.846455685574074,1.2390612147560085,-0.0010363604572964213,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.8163265306122449,0.8163265306122449,1,True,True,True,0.9,-1
0.26333554052683716,0.034063287051556826,5.720780065867476,1.2329557244456637,-0.0014096022239471334,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.8346938775510204,0.8346938775510204,1,True,True,True,0.9,-1
0.26163886640380085,0.0338658741686572,5.600089318808299,1.2270531110262803,-0.0017601790959606597,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.8530612244897959,0.8530612244897959,1,True,True,True,0.9,-1
0.26000828175309043,0.03366448353699798,5.484230559327457,1.2213498350805285,-0.002089571016561176,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.8714285714285714,0.8714285714285714,1,True,True,True,0.9,-1
0.25844082060784745,0.03345984390079805,5.373040895861118,1.215841586368105,-0.0023991530847933726,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.889795918367347,0.889795918367347,1,True,True,True,0.9,-1
0.2569336160576396,0.03325261404416808,5.26635103652971,1.2105234666575753,-0.0026902035647117842,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.9081632653061225,0.9081632653061225,1,True,True,True,0.9,-1
0.25548390562918155,0.03304338852994398,5.16398823224276,1.205390143580518,-0.0029639112144844073,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.926530612244898,0.926530612244898,1,True,True,True,0.9,-1
0.2540890347268091,0.03283270305530377,5.065778652860593,1.2004359791103152,-0.0032213820068107265,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.9448979591836735,0.9448979591836735,1,True,True,True,0.9,-1
0.25274645842488175,0.03262103943462846,4.971549282660739,1.19565513602188,-0.0034636453015482057,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.963265306122449,0.963265306122449,1,True,True,True,0.9,-1
0.2514537418846967,0.03240883022303202,4.881129411328394,1.191041665393675,-0.0036916595229840392,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.9816326530612246,0.9816326530612246,1,True,True,True,0.9,-1
0.2502085596436207,0.03219646299611712,4.794351787010914,1.1865895779006905,-0.003906317387382272,0.7692307692307693,3,1,0.1,5674535530486825.0,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,1.0,1.0,1,True,True,True,0.9,-1
0.4915552829761699,0.0060974941199823185,16.99363946457754,1.3854018110726294,0.06018391865506646,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.1,0.1,1,True,True,True,0.9,-2
0.47092739842201575,0.00810764924895373,17.0261484407286,1.394347095623617,0.054130978278534955,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.11836734693877551,0.11836734693877551,1,True,True,True,0.9,-2
0.45238598627088056,0.009933762993359824,17.06055638408875,1.4015534889419132,0.048620010222207466,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.13673469387755102,0.13673469387755102,1,True,True,True,0.9,-2
0.43605570265241905,0.01155731405073858,17.0940924673824,1.4072054388933524,0.043709965226659424,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.15510204081632656,0.15510204081632656,1,True,True,True,0.9,-2
0.4217730287284551,0.012988432674933548,17.123704988917698,1.4115660277934108,0.03937238829996922,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.17346938775510207,0.17346938775510207,1,True,True,True,0.9,-2
0.40928013401290064,0.01424709108788703,17.145700292330798,1.4148609583036102,0.035547185214186455,0.6832298136645962,3,1,0.1,1.3999999999999997,0.3,1,1,0.27,0.3,3000,3000,1,1,0.8,0.19183673469387758,0.19183673469387758,1,True,True,True,0.9,-2
