efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,e_l,TV
0.5364891041679231,4.783602566472328e-06,7003.581955098814,6.6175824121837,0.0010202446269992412,0.596476331988962,3,1,0.1,0.1561436672967864,0.06020408163265306,1,1,0.27,0.3,3000,3000,1,1,0.8,0.06020408163265306,0.06020408163265306,1,False,False,0.9,-2.0
0.531047471538834,1.1746207837526222e-05,3671.668302478076,6.121761854399126,0.0017556754788077254,0.5985319028797289,3,1,0.1,0.17099236641221377,0.0653061224489796,1,1,0.27,0.3,3000,3000,1,1,0.8,0.0653061224489796,0.0653061224489796,1,False,False,0.9,-2.0
0.525238603158786,2.5234481892724048e-05,2117.3942235693353,5.698973648791738,0.002757223325037833,0.6005773428148983,3,1,0.1,0.1861271676300578,0.07040816326530612,1,1,0.27,0.3,3000,3000,1,1,0.8,0.07040816326530612,0.07040816326530612,1,False,False,0.9,-2.0
0.5191821619926689,4.872014046283549e-05,1317.74304872779,5.33391614823362,0.004025851754258373,0.6026127265065319,3,1,0.1,0.20155642023346304,0.07551020408163266,1,1,0.27,0.3,3000,3000,1,1,0.8,0.07551020408163266,0.07551020408163266,1,False,False,0.9,-2.0
0.5129814678164891,8.625169218882877e-05,872.4501231294466,5.015224140260559,0.005541668724795881,0.6046381279338611,3,1,0.1,0.2172888015717092,0.08061224489795918,1,1,0.27,0.3,3000,3000,1,1,0.8,0.08061224489795918,0.08061224489795918,1,False,False,0.9,-2.0
0.5067224019753144,0.00014217911080030647,607.844155097801,4.734305855937089,0.0072682680444335086,0.6066536203522505,3,1,0.1,0.2333333333333333,0.08571428571428572,1,1,0.27,0.3,3000,3000,1,1,0.8,0.08571428571428572,0.08571428571428572,1,False,False,0.9,-2.0
0.5004741443935995,0.00022084738827443534,441.87967781170954,4.48456368235727,0.00915822776679521,0.6086592763020289,3,1,0.1,0.2496993987975952,0.09081632653061225,1,1,0.27,0.3,3000,3000,1,1,0.8,0.09081632653061225,0.09081632653061225,1,False,False,0.9,-2.0
0.4942908579149386,0.000326306249127307,332.9435356538003,4.260858963832636,0.011158582526486611,0.610655167617193,3,1,0.1,0.2663967611336032,0.09591836734693877,1,1,0.27,0.3,3000,3000,1,1,0.8,0.09591836734693877,0.09591836734693877,1,False,False,0.9,-2.0
0.4882137545282668,0.0004620695138146809,258.6228379009478,4.059136805632817,0.013215546622773893,0.6126413654339832,3,1,0.1,0.28343558282208586,0.1010204081632653,1,1,0.27,0.3,3000,3000,1,1,0.8,0.1010204081632653,0.1010204081632653,1,False,False,0.9,-2.0
0.4822732073332431,0.0006309420569074533,206.20958079052008,3.876158422559437,0.015278156387998657,0.6146179401993356,3,1,0.1,0.3008264462809917,0.10612244897959183,1,1,0.27,0.3,3000,3000,1,1,0.8,0.10612244897959183,0.10612244897959183,1,False,False,0.9,-2.0
0.47649072484492255,0.000834918850188872,168.1715496852929,3.709307304510977,0.01730077558701812,0.6165849616792101,3,1,0.1,0.318580375782881,0.11122448979591837,1,1,0.27,0.3,3000,3000,1,1,0.8,0.11122448979591837,0.11122448979591837,1,False,False,0.9,-2.0
0.4708807012381103,0.0010751508520917548,139.86844696707968,3.5564469568055093,0.019244571628404032,0.6185424989667998,3,1,0.1,0.3367088607594936,0.11632653061224489,1,1,0.27,0.3,3000,3000,1,1,0.8,0.11632653061224489,0.11632653061224489,1,False,False,0.9,-2.0
0.46545191436810623,0.0013519666700335846,118.34300191880205,3.4158152288132566,0.021078148892506348,0.6204906204906205,3,1,0.1,0.3552238805970149,0.12142857142857143,1,1,0.27,0.3,3000,3000,1,1,0.8,0.12142857142857143,0.12142857142857143,1,False,False,0.9,-2.0
0.460208776236065,0.0016649363721417208,101.65324464393193,3.285944947748361,0.022777546765656475,0.6224293940224842,3,1,0.1,0.3741379310344827,0.12653061224489795,1,1,0.27,0.3,3000,3000,1,1,0.8,0.12653061224489795,0.12653061224489795,1,False,False,0.9,-2.0
0.4551523573097432,0.002012963670746851,88.4895272440898,3.1656036903029587,0.024325797548969456,0.6243588866853588,3,1,0.1,0.39346405228758163,0.13163265306122449,1,1,0.27,0.3,3000,3000,1,1,0.8,0.13163265306122449,0.13163265306122449,1,False,False,0.9,-2.0
0.450281213206961,0.0023943940648120353,77.94736873450627,3.053747628667891,0.025712210274345282,0.6262791649611134,3,1,0.1,0.41321585903083696,0.13673469387755102,1,1,0.27,0.3,3000,3000,1,1,0.8,0.13673469387755102,0.13673469387755102,1,False,False,0.9,-2.0
