efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,e_l,TV
0.7799075691077761,0.021130396913503487,130.6119536567122,1.2966915650769064,0.012834210334757876,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,5.785714285714285,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.782543990175388,0.02118134453046745,146.42476788998505,1.2904150415893025,0.012629463520237959,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,6.191836734693877,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7847002646032679,0.021223364392757703,163.4728939779669,1.2852202642702544,0.01246061043271856,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,6.597959183673469,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7864849758348804,0.021258416451716996,181.73812912109264,1.2808738624375624,0.012319758505681592,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,7.004081632653061,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7879780916567902,0.021287952928914146,201.205240261402,1.277201799533962,0.012201063165806401,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,7.410204081632653,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7892394162006824,0.021313067776762045,221.86162334600465,1.2740722419721038,0.0121001238353806,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,7.816326530612244,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.790314315031693,0.021334597389930997,243.69690340443813,1.2713839056507201,0.01201357733625558,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,8.222448979591837,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7912376588281202,0.02135318987170198,266.70255245523526,1.269057977628065,0.011938818480160904,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,8.628571428571428,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7920365793590827,0.021369353563025596,290.87155378437666,1.2670324117191945,0.011873804447922938,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,9.03469387755102,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7927324267750926,0.021383491619783906,316.19812008045335,1.265257840486169,0.011816915494692132,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,9.440816326530612,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.793342177765544,0.021395927029464325,342.6774619665885,1.2636945998204887,0.01176685422100646,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,9.846938775510203,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7938794623337475,0.021406920966978896,370.3056004155057,1.262310534714214,0.01172257169727511,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,10.253061224489795,0.8,0.2,0.2,1,False,False,False,0.9,-2
0.7943553219937818,0.021416686437460693,399.07921576288766,1.2610793614001128,0.011683212575827948,0.6493506493506492,3,1,0.1,0.7,0.2,1,5.773993559003743,0.27,0.3,1,10,1,10.659183673469387,0.8,0.2,0.2,1,False,False,False,0.9,-2
