efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,rateB,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,first_gap_flag,epsilon,scew_flag_TC,scew_factor_TC,TC,TV,g_ml,g_sl,rateD,e_C_factor,rateM,Tb,Td,e_l,e_C,TH
0.4420976348204715,0.0303893437224935,115.56234149975133,1.421160883220442,-0.0307481854503368,0.8788391880710706,0.0044354813492125,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.2591275400572285,-1.6974521604317196,1.396844011650307,0.1755345418253782,1.289270035851339,0.1378645986359125,1.328041975192358,0.2591275400572285,0.2591275400572285,0.9,0.1240781387723212,-19.932998931973174
0.4388904296499196,0.0063586996240208,80.51440649574809,2.883987520719056,0.0979655072467724,0.7001465748582707,0.0074990754234259,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1503588810767285,-3.5765335715354425,1.584249322865112,0.369605422588858,0.8633312154986554,0.4282723588306176,1.5380333818346943,0.1503588810767285,0.1503588810767285,0.9,0.3854451229475559,0.5560219075347296
0.4523617162525433,0.000281786072444,86.97380898976272,1.5824860744342588,0.0375773302802138,0.582806842341249,0.0105973055520201,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1897907111647795,-5.222759120624279,0.9908272765684936,1.233320325120188,1.846992388346821,0.7158343508507973,0.5136938877711589,0.1897907111647795,0.1897907111647795,0.9,0.6442509157657176,0.4792519932375058
0.6221725511775964,3.36921509672513e-05,3115.9571335957457,3.6600662565584687,0.0036547510100588,0.5996169826531206,0.0002555521741445,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0880837545732098,-9.001145055151952,1.0936753224086642,0.8350559448156805,1.5575662662240044,0.667731283352429,1.1345909671767629,0.0880837545732098,0.0880837545732098,0.9,0.6009581550171862,0.2232708414874758
0.7060464979775268,8.587349360005477e-05,776.0909253323379,4.831023384459812,0.02008571514758,0.7471377605809635,0.0008319256384166,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0570876094913719,-13.580952613013444,1.950609476924086,0.5428845491631876,1.8522215115179803,0.3384412524169767,1.7332270177881304,0.0570876094913719,0.0570876094913719,0.9,0.304597127175279,0.2286049743277672
0.650600614857277,0.0025838331559932,100.05427474365632,4.534593340141528,0.075270807244388,0.8977480774335902,0.0054368796084317,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0684712046668148,-9.86866304818124,1.0404611292299155,0.2782712989580048,1.497075207362608,0.1138982361941886,1.6780685160334143,0.0684712046668148,0.0684712046668148,0.9,0.1025084125747697,0.7130699380763242
0.4626877317736111,0.0231377922171112,7.112540360313841,1.487263544069818,0.0486571145190059,0.7672030211615475,0.1305141643931778,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.2471339076626444,-0.1991357393110995,1.347802619114437,1.6796429199323533,1.6022418892311583,0.3034359516546188,0.2760007380983516,0.2471339076626444,0.2471339076626444,0.9,0.2730923564891569,-0.3435627504809292
0.5091255793939852,0.0026519865578881,126.95658561908188,1.9841942260468075,0.0617448413529344,0.5919575130057001,0.0050347504031485,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.1761709578367972,-14.051687080652602,1.7795136294719442,0.5646689226202642,1.7648781799444098,0.6893104285853886,1.6231405780253445,0.1761709578367972,0.1761709578367972,0.9,0.6203793857268498,0.4397447932243271
0.4645982288094621,0.0004963522605427,170.76772036624365,4.663538865716575,0.026866539682431,0.7197486768671032,0.0058557805684141,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.0948020912301817,-8.15820226079492,1.0190939513898176,1.0649722292614303,0.7530627890178779,0.3893738636002294,0.5472606285161596,0.0948020912301817,0.0948020912301817,0.9,0.3504364772402065,0.3486813029855594
0.4974911889048434,6.0227647060178256e-05,211.0451495176956,9.149396846724049,0.025842653244142,0.8144386538276513,0.0047382615286264,3,1,0.1,0.7,1,False,False,False,False,True,1e-06,True,2.0,0.05,-19.41456923947717,1.328360807950506,1.2883391981784875,0.7154971578114294,0.2278395620102977,0.6586053596838544,0.05,0.05,0.9,0.2050556058092679,0.2725332498493875
