efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.44821246462992514,2.2576365295290067e-18,6.421983982723807,101.4458872356602,12.679808180893447,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.8061224489795918,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.4667110888999951,1.1798857208966232e-16,6.375219124558076,98.57003027348061,12.679808180893481,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.8367346938775511,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.4846326182906055,9.109096828208327e-17,6.332749137636731,95.78263913011601,12.67980818089348,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.8673469387755102,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.501970545529973,-7.41534704335815e-17,6.294595392433954,93.08476269780918,12.67980818089344,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.8979591836734694,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.5187231430325352,8.090188347888844e-17,6.26075710279527,90.47671258746294,12.679808180893456,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.9285714285714286,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.5348927308828518,1.4635156316264053e-17,6.231214953718014,87.95817573822194,12.67980818089345,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.9591836734693877,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.5504850165572605,2.958278896003186e-17,6.205934354373591,85.52831599816386,12.67980818089346,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,0.9897959183673469,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.5655085052479187,-1.796498855052496e-17,6.184868324040065,83.18586484999419,12.67980818089345,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.0204081632653061,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.579973977979686,-1.3973998510711667e-16,6.167960027056894,80.92920171331023,12.679808180893422,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.0510204081632653,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
0.5938940335743588,-6.440999967505555e-17,6.155144978613003,78.75642442986693,12.679808180893442,0.7692307692307692,3,1,0.1,216666.68808260284,0.005,1,2,0.27,0.3,3000,3000,1,1.0816326530612246,0.8,0.005,0.005,1,False,False,False,True,1e-07,0.9,-0.016666668333333336
