efficiency,dark count rate,jitter,entropy production,entropy rate,machine_efficiency,L first gap,d_l,e_max,e_s,TH,TC,g_sl,g_ml,e_C,e_C_factor,t_f,t_steps,rateM,rateD,rateB,Tb,Td,k,Tb_indep_flag,Td_indep_flag,Td_eq_Tb_flag,Max_TV_flag,epsilon,e_l,TV
0.20449217622242638,0.004230137396037305,8.368235621493794,2.7125276947370347,1.8336190089657287,0.5010406921040024,,3,1,0.1,1740645.8717649,0.08685113737513525,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.08685113737513525,0.08685113737513525,1,False,False,False,True,1e-07,0.9,-0.0872134413436443
0.19677031924629768,0.005276714411624234,8.259740891168363,2.4960974382492997,1.6214894751335127,0.5010406921040024,,3,1,0.1,1939318.7668243877,0.09676410537094532,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.09676410537094532,0.09676410537094532,1,False,False,False,True,1e-07,0.9,-0.09716776179324058
0.18862202815601956,0.006415055259247495,8.144075932356458,2.2956402438317,1.4316646745475863,0.5010406921040024,,3,1,0.1,2160667.6808306174,0.10780851432948585,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.10780851432948585,0.10780851432948585,1,False,False,False,True,1e-07,0.9,-0.1082582430695014
0.18026007732708868,0.007621295432024697,8.02459342841279,2.1083634171775723,1.2623489583990002,0.5010406921040024,,3,1,0.1,2407280.7937350464,0.12011350404548678,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.12011350404548678,0.12011350404548678,1,False,False,False,True,1e-07,0.9,-0.1206145636804256
0.17188456094306445,0.008869387151126446,7.905020582989553,1.9325222627824226,1.11175329252539,0.5010406921040024,,3,1,0.1,2682041.703446354,0.13382295400150307,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.13382295400150307,0.13382295400150307,1,False,False,False,True,1e-07,0.9,-0.13438120330919986
0.16366826349831853,0.010132486256516877,7.789318556158773,1.7671709077817153,0.9781004881828504,0.5010406921040024,,3,1,0.1,2988163.1203426477,0.14909716571840637,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.14909716571840637,0.14909716571840637,1,False,False,False,True,1e-07,0.9,-0.14971913218270158
0.1557487848209705,0.01138392209957576,7.681506469926875,1.611900107711754,0.8596530608565013,0.5010406921040023,,3,1,0.1,3329224.472773343,0.16611473712508423,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.16611473712508423,0.16611473712508423,1,False,False,False,True,1e-07,0.9,-0.1668076932602273
0.1482269298559312,0.01259780919562262,7.585384035074802,1.4666142648874114,0.7547511350598524,0.5010406921040024,,3,1,0.1,3709213.684273148,0.18507465086393185,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.18507465086393185,0.18507465086393185,1,False,False,False,True,1e-07,0.9,-0.18584669925045794
0.1411700954864185,0.013749439808313469,7.504087171181297,1.3313715302330549,0.6618486438165275,0.5010406921040024,,3,1,0.1,4132573.896162749,0.2061986009502219,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.2061986009502219,0.2061986009502219,1,False,False,False,True,1e-07,0.9,-0.2070587689766071
0.13461918239042053,0.014815585941901886,7.439437801391391,1.2062852835007931,0.579539375321764,0.5010406921040024,,3,1,0.1,4604255.376664037,0.22973358499046043,2,1,0.8962612901172999,0.995845877908111,1,10,1,0.5,0.8,0.22973358499046043,0.22973358499046043,1,False,False,False,True,1e-07,0.9,-0.2306919304083488
